date,code,pcs_m,quantity,location
2017-04-03,G27,0.33,22,vierwaldstattersee_weggis_schoberls_3
2017-04-03,G208,0.03,2,vierwaldstattersee_weggis_schoberls_3
2017-04-03,G66,0.09,6,vierwaldstattersee_weggis_schoberls_3
2017-04-03,G79,0.18,12,vierwaldstattersee_weggis_schoberls_3
2017-04-03,G101,0.03,2,vierwaldstattersee_weggis_schoberls_3
2017-04-03,G134,0.03,2,vierwaldstattersee_weggis_schoberls_3
2017-04-03,G10,0.01,1,vierwaldstattersee_weggis_schoberls_3
2017-04-03,G198,0.01,1,vierwaldstattersee_weggis_schoberls_3
2017-04-03,G31,0.01,1,vierwaldstattersee_weggis_schoberls_3
2017-04-03,G70,0.01,1,vierwaldstattersee_weggis_schoberls_3
2018-03-30,G4,0.15,8,zuerichsee_zurich_kullg
2018-03-30,G208,0.02,1,zuerichsee_zurich_kullg
2018-03-30,G27,0.58,31,zuerichsee_zurich_kullg
2018-03-30,G79,0.13,7,zuerichsee_zurich_kullg
2018-03-30,G95,0.02,1,zuerichsee_zurich_kullg
2018-03-30,G155,0.08,4,zuerichsee_zurich_kullg
2018-03-30,G3,0.02,1,zuerichsee_zurich_kullg
2018-03-30,G198,0.02,1,zuerichsee_zurich_kullg
2018-03-30,G25,0.17,9,zuerichsee_zurich_kullg
2018-03-30,G213,0.02,1,zuerichsee_zurich_kullg
2018-03-30,G30,0.26,14,zuerichsee_zurich_kullg
2018-03-30,G89,0.02,1,zuerichsee_zurich_kullg
2018-03-30,G145,0.02,1,zuerichsee_zurich_kullg
2018-03-30,G178,0.11,6,zuerichsee_zurich_kullg
2018-03-30,G23,0.04,2,zuerichsee_zurich_kullg
2018-03-30,G211,0.02,1,zuerichsee_zurich_kullg
2018-03-30,G28,0.02,1,zuerichsee_zurich_kullg
2018-03-30,G87,0.04,2,zuerichsee_zurich_kullg
2018-03-30,G125,0.04,2,zuerichsee_zurich_kullg
2018-03-30,G159,0.02,1,zuerichsee_zurich_kullg
2018-02-28,G27,0.25,13,zuerichsee_zurich_kullg
2018-02-28,G67,0.32,17,zuerichsee_zurich_kullg
2018-02-28,G101,0.02,1,zuerichsee_zurich_kullg
2018-02-28,G155,0.09,5,zuerichsee_zurich_kullg
2018-02-28,G4,0.06,3,zuerichsee_zurich_kullg
2018-02-28,G200,0.15,8,zuerichsee_zurich_kullg
2018-02-28,G25,0.13,7,zuerichsee_zurich_kullg
2018-02-28,G35,0.06,3,zuerichsee_zurich_kullg
2018-02-28,G82,0.02,1,zuerichsee_zurich_kullg
2018-02-28,G152,0.08,4,zuerichsee_zurich_kullg
2018-02-28,G159,0.02,1,zuerichsee_zurich_kullg
2018-02-28,G23,0.04,2,zuerichsee_zurich_kullg
2018-02-28,G213,0.04,2,zuerichsee_zurich_kullg
2018-02-28,G30,0.04,2,zuerichsee_zurich_kullg
2018-02-28,G79,0.09,5,zuerichsee_zurich_kullg
2018-02-28,G147,0.04,2,zuerichsee_zurich_kullg
2018-02-28,G158,0.08,4,zuerichsee_zurich_kullg
2018-02-28,G10,0.02,1,zuerichsee_zurich_kullg
2018-02-28,G204,0.08,4,zuerichsee_zurich_kullg
2018-01-24,G95,0.08,4,zuerichsee_zurich_kullg
2018-01-24,G4,0.04,2,zuerichsee_zurich_kullg
2018-01-24,G125,0.04,2,zuerichsee_zurich_kullg
2018-01-24,G25,0.13,7,zuerichsee_zurich_kullg
2018-01-24,G156,0.08,4,zuerichsee_zurich_kullg
2018-01-24,G31,0.04,2,zuerichsee_zurich_kullg
2018-01-24,G178,0.09,5,zuerichsee_zurich_kullg
2018-01-24,G66,0.04,2,zuerichsee_zurich_kullg
2018-01-24,G82,0.02,1,zuerichsee_zurich_kullg
2018-01-24,G124,0.04,2,zuerichsee_zurich_kullg
2018-01-24,G24,0.06,3,zuerichsee_zurich_kullg
2018-01-24,G155,0.02,1,zuerichsee_zurich_kullg
2018-01-24,G30,0.32,17,zuerichsee_zurich_kullg
2018-01-24,G171,0.13,7,zuerichsee_zurich_kullg
2018-01-24,G50,0.04,2,zuerichsee_zurich_kullg
2018-01-24,G213,0.02,1,zuerichsee_zurich_kullg
2018-01-24,G79,0.28,15,zuerichsee_zurich_kullg
2018-01-24,G100,0.04,2,zuerichsee_zurich_kullg
2018-01-24,G21,0.06,3,zuerichsee_zurich_kullg
2018-01-24,G126,0.02,1,zuerichsee_zurich_kullg
2018-01-24,G27,0.34,18,zuerichsee_zurich_kullg
2018-01-24,G159,0.11,6,zuerichsee_zurich_kullg
2018-01-24,G33,0.04,2,zuerichsee_zurich_kullg
2018-01-24,G208,0.19,10,zuerichsee_zurich_kullg
2018-01-24,G67,0.34,18,zuerichsee_zurich_kullg
2017-12-25,G33,0.02,1,zuerichsee_zurich_kullg
2017-12-25,G177,0.06,3,zuerichsee_zurich_kullg
2017-12-25,G50,0.02,1,zuerichsee_zurich_kullg
2017-12-25,G82,0.02,1,zuerichsee_zurich_kullg
2017-12-25,G21,0.02,1,zuerichsee_zurich_kullg
2017-12-25,G151,0.02,1,zuerichsee_zurich_kullg
2017-12-25,G25,0.62,33,zuerichsee_zurich_kullg
2017-12-25,G159,0.06,3,zuerichsee_zurich_kullg
2017-12-25,G31,0.02,1,zuerichsee_zurich_kullg
2017-12-25,G175,0.02,1,zuerichsee_zurich_kullg
2017-12-25,G35,0.04,2,zuerichsee_zurich_kullg
2017-12-25,G204,0.09,5,zuerichsee_zurich_kullg
2017-12-25,G79,0.19,10,zuerichsee_zurich_kullg
2017-12-25,G4,0.04,2,zuerichsee_zurich_kullg
2017-12-25,G95,0.04,2,zuerichsee_zurich_kullg
2017-12-25,G24,0.02,1,zuerichsee_zurich_kullg
2017-12-25,G158,0.02,1,zuerichsee_zurich_kullg
2017-12-25,G30,0.23,12,zuerichsee_zurich_kullg
2017-12-25,G171,0.08,4,zuerichsee_zurich_kullg
2017-12-25,G34,0.04,2,zuerichsee_zurich_kullg
2017-12-25,G178,0.02,1,zuerichsee_zurich_kullg
2017-12-25,G70,0.02,1,zuerichsee_zurich_kullg
2017-12-25,G87,0.04,2,zuerichsee_zurich_kullg
2017-12-25,G23,0.08,4,zuerichsee_zurich_kullg
2017-12-25,G153,0.02,1,zuerichsee_zurich_kullg
2017-12-25,G27,0.36,19,zuerichsee_zurich_kullg
2017-12-25,G165,0.02,1,zuerichsee_zurich_kullg
2017-11-15,G25,0.19,10,zuerichsee_zurich_kullg
2017-11-15,G131,0.02,1,zuerichsee_zurich_kullg
2017-11-15,G30,0.4,21,zuerichsee_zurich_kullg
2017-11-15,G171,0.06,3,zuerichsee_zurich_kullg
2017-11-15,G34,0.02,1,zuerichsee_zurich_kullg
2017-11-15,G208,0.09,5,zuerichsee_zurich_kullg
2017-11-15,G66,0.04,2,zuerichsee_zurich_kullg
2017-11-15,G82,0.09,5,zuerichsee_zurich_kullg
2017-11-15,G24,0.02,1,zuerichsee_zurich_kullg
2017-11-15,G125,0.04,2,zuerichsee_zurich_kullg
2017-11-15,G27,0.83,44,zuerichsee_zurich_kullg
2017-11-15,G152,0.02,1,zuerichsee_zurich_kullg
2017-11-15,G33,0.02,1,zuerichsee_zurich_kullg
2017-11-15,G199,0.06,3,zuerichsee_zurich_kullg
2017-11-15,G50,0.02,1,zuerichsee_zurich_kullg
2017-11-15,G79,0.57,30,zuerichsee_zurich_kullg
2017-11-15,G23,0.02,1,zuerichsee_zurich_kullg
2017-11-15,G95,0.08,4,zuerichsee_zurich_kullg
2017-11-15,G26,0.02,1,zuerichsee_zurich_kullg
2017-11-15,G147,0.06,3,zuerichsee_zurich_kullg
2017-11-15,G32,0.02,1,zuerichsee_zurich_kullg
2017-11-15,G178,0.11,6,zuerichsee_zurich_kullg
2017-11-15,G35,0.04,2,zuerichsee_zurich_kullg
2017-11-15,G213,0.04,2,zuerichsee_zurich_kullg
2017-11-15,G67,0.36,19,zuerichsee_zurich_kullg
2017-11-15,G4,0.06,3,zuerichsee_zurich_kullg
2017-11-15,G87,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G25,0.43,23,zuerichsee_zurich_kullg
2017-10-22,G100,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G31,0.06,3,zuerichsee_zurich_kullg
2017-10-22,G131,0.04,2,zuerichsee_zurich_kullg
2017-10-22,G35,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G156,0.11,6,zuerichsee_zurich_kullg
2017-10-22,G7,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G66,0.06,3,zuerichsee_zurich_kullg
2017-10-22,G177,0.11,6,zuerichsee_zurich_kullg
2017-10-22,G21,0.11,6,zuerichsee_zurich_kullg
2017-10-22,G79,0.53,28,zuerichsee_zurich_kullg
2017-10-22,G211,0.06,3,zuerichsee_zurich_kullg
2017-10-22,G24,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G96,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G30,0.43,23,zuerichsee_zurich_kullg
2017-10-22,G125,0.11,6,zuerichsee_zurich_kullg
2017-10-22,G33,0.04,2,zuerichsee_zurich_kullg
2017-10-22,G152,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G4,0.11,6,zuerichsee_zurich_kullg
2017-10-22,G52,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G171,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G13,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G71,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G208,0.42,22,zuerichsee_zurich_kullg
2017-10-22,G23,0.06,3,zuerichsee_zurich_kullg
2017-10-22,G95,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G27,1.51,80,zuerichsee_zurich_kullg
2017-10-22,G124,0.04,2,zuerichsee_zurich_kullg
2017-10-22,G32,0.17,9,zuerichsee_zurich_kullg
2017-10-22,G134,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G50,0.08,4,zuerichsee_zurich_kullg
2017-10-22,G159,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G10,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G67,0.13,7,zuerichsee_zurich_kullg
2017-10-22,G178,0.19,10,zuerichsee_zurich_kullg
2017-10-22,G22,0.02,1,zuerichsee_zurich_kullg
2017-10-22,G82,0.13,7,zuerichsee_zurich_kullg
2017-09-24,G177,0.06,3,zuerichsee_zurich_kullg
2017-09-24,G4,0.09,5,zuerichsee_zurich_kullg
2017-09-24,G66,0.02,1,zuerichsee_zurich_kullg
2017-09-24,G200,0.06,3,zuerichsee_zurich_kullg
2017-09-24,G23,0.08,4,zuerichsee_zurich_kullg
2017-09-24,G82,0.15,8,zuerichsee_zurich_kullg
2017-09-24,G210,0.19,10,zuerichsee_zurich_kullg
2017-09-24,G26,0.04,2,zuerichsee_zurich_kullg
2017-09-24,G96,0.02,1,zuerichsee_zurich_kullg
2017-09-24,G30,1.15,61,zuerichsee_zurich_kullg
2017-09-24,G125,0.04,2,zuerichsee_zurich_kullg
2017-09-24,G33,0.06,3,zuerichsee_zurich_kullg
2017-09-24,G158,0.06,3,zuerichsee_zurich_kullg
2017-09-24,G175,0.06,3,zuerichsee_zurich_kullg
2017-09-24,G3,0.02,1,zuerichsee_zurich_kullg
2017-09-24,G37,0.02,1,zuerichsee_zurich_kullg
2017-09-24,G199,0.15,8,zuerichsee_zurich_kullg
2017-09-24,G21,0.06,3,zuerichsee_zurich_kullg
2017-09-24,G79,0.36,19,zuerichsee_zurich_kullg
2017-09-24,G208,0.26,14,zuerichsee_zurich_kullg
2017-09-24,G25,0.51,27,zuerichsee_zurich_kullg
2017-09-24,G95,0.08,4,zuerichsee_zurich_kullg
2017-09-24,G28,0.02,1,zuerichsee_zurich_kullg
2017-09-24,G124,0.02,1,zuerichsee_zurich_kullg
2017-09-24,G32,0.06,3,zuerichsee_zurich_kullg
2017-09-24,G156,0.04,2,zuerichsee_zurich_kullg
2017-09-24,G35,0.06,3,zuerichsee_zurich_kullg
2017-09-24,G171,0.02,1,zuerichsee_zurich_kullg
2017-09-24,G178,0.08,4,zuerichsee_zurich_kullg
2017-09-24,G7,0.09,5,zuerichsee_zurich_kullg
2017-09-24,G67,0.15,8,zuerichsee_zurich_kullg
2017-09-24,G203,0.02,1,zuerichsee_zurich_kullg
2017-09-24,G24,0.06,3,zuerichsee_zurich_kullg
2017-09-24,G89,0.04,2,zuerichsee_zurich_kullg
2017-09-24,G211,0.04,2,zuerichsee_zurich_kullg
2017-09-24,G27,2.6,138,zuerichsee_zurich_kullg
2017-09-24,G101,0.02,1,zuerichsee_zurich_kullg
2017-09-24,G31,0.06,3,zuerichsee_zurich_kullg
2017-09-24,G152,0.02,1,zuerichsee_zurich_kullg
2017-09-24,G34,0.02,1,zuerichsee_zurich_kullg
2017-09-24,G159,0.06,3,zuerichsee_zurich_kullg
2017-08-31,G7,0.06,3,zuerichsee_zurich_kullg
2017-08-31,G34,0.15,8,zuerichsee_zurich_kullg
2017-08-31,G145,0.02,1,zuerichsee_zurich_kullg
2017-08-31,G13,0.06,3,zuerichsee_zurich_kullg
2017-08-31,G71,0.04,2,zuerichsee_zurich_kullg
2017-08-31,G155,0.04,2,zuerichsee_zurich_kullg
2017-08-31,G23,0.04,2,zuerichsee_zurich_kullg
2017-08-31,G82,0.15,8,zuerichsee_zurich_kullg
2017-08-31,G165,0.15,8,zuerichsee_zurich_kullg
2017-08-31,G26,0.02,1,zuerichsee_zurich_kullg
2017-08-31,G100,0.02,1,zuerichsee_zurich_kullg
2017-08-31,G177,0.04,2,zuerichsee_zurich_kullg
2017-08-31,G30,1.34,71,zuerichsee_zurich_kullg
2017-08-31,G125,0.08,4,zuerichsee_zurich_kullg
2017-08-31,G198,0.04,2,zuerichsee_zurich_kullg
2017-08-31,G4,0.09,5,zuerichsee_zurich_kullg
2017-08-31,G33,0.06,3,zuerichsee_zurich_kullg
2017-08-31,G144,0.02,1,zuerichsee_zurich_kullg
2017-08-31,G10,0.11,6,zuerichsee_zurich_kullg
2017-08-31,G50,0.02,1,zuerichsee_zurich_kullg
2017-08-31,G154,0.02,1,zuerichsee_zurich_kullg
2017-08-31,G22,0.02,1,zuerichsee_zurich_kullg
2017-08-31,G80,0.02,1,zuerichsee_zurich_kullg
2017-08-31,G159,0.11,6,zuerichsee_zurich_kullg
2017-08-31,G25,0.7,37,zuerichsee_zurich_kullg
2017-08-31,G96,0.11,6,zuerichsee_zurich_kullg
2017-08-31,G175,0.11,6,zuerichsee_zurich_kullg
2017-08-31,G28,0.04,2,zuerichsee_zurich_kullg
2017-08-31,G124,0.06,3,zuerichsee_zurich_kullg
2017-08-31,G191,0.02,1,zuerichsee_zurich_kullg
2017-08-31,G3,0.04,2,zuerichsee_zurich_kullg
2017-08-31,G32,0.04,2,zuerichsee_zurich_kullg
2017-08-31,G137,0.04,2,zuerichsee_zurich_kullg
2017-08-31,G213,0.02,1,zuerichsee_zurich_kullg
2017-08-31,G8,0.02,1,zuerichsee_zurich_kullg
2017-08-31,G35,0.06,3,zuerichsee_zurich_kullg
2017-08-31,G152,0.23,12,zuerichsee_zurich_kullg
2017-08-31,G21,0.36,19,zuerichsee_zurich_kullg
2017-08-31,G79,0.4,21,zuerichsee_zurich_kullg
2017-08-31,G158,0.26,14,zuerichsee_zurich_kullg
2017-08-31,G24,0.04,2,zuerichsee_zurich_kullg
2017-08-31,G95,0.17,9,zuerichsee_zurich_kullg
2017-08-31,G171,0.02,1,zuerichsee_zurich_kullg
2017-08-31,G27,5.68,301,zuerichsee_zurich_kullg
2017-08-31,G101,0.04,2,zuerichsee_zurich_kullg
2017-08-31,G178,0.17,9,zuerichsee_zurich_kullg
2017-08-31,G31,0.09,5,zuerichsee_zurich_kullg
2017-08-31,G126,0.02,1,zuerichsee_zurich_kullg
2017-08-31,G200,0.13,7,zuerichsee_zurich_kullg
2017-07-28,G33,0.19,10,zuerichsee_zurich_kullg
2017-07-28,G151,0.02,1,zuerichsee_zurich_kullg
2017-07-28,G4,0.28,15,zuerichsee_zurich_kullg
2017-07-28,G50,0.08,4,zuerichsee_zurich_kullg
2017-07-28,G159,0.25,13,zuerichsee_zurich_kullg
2017-07-28,G21,0.32,17,zuerichsee_zurich_kullg
2017-07-28,G82,1.15,61,zuerichsee_zurich_kullg
2017-07-28,G177,0.19,10,zuerichsee_zurich_kullg
2017-07-28,G25,0.96,51,zuerichsee_zurich_kullg
2017-07-28,G95,0.23,12,zuerichsee_zurich_kullg
2017-07-28,G200,0.02,1,zuerichsee_zurich_kullg
2017-07-28,G28,0.06,3,zuerichsee_zurich_kullg
2017-07-28,G125,0.3,16,zuerichsee_zurich_kullg
2017-07-28,G211,0.13,7,zuerichsee_zurich_kullg
2017-07-28,G32,0.08,4,zuerichsee_zurich_kullg
2017-07-28,G144,0.06,3,zuerichsee_zurich_kullg
2017-07-28,G35,0.21,11,zuerichsee_zurich_kullg
2017-07-28,G156,0.19,10,zuerichsee_zurich_kullg
2017-07-28,G10,0.09,5,zuerichsee_zurich_kullg
2017-07-28,G79,2.26,120,zuerichsee_zurich_kullg
2017-07-28,G171,0.26,14,zuerichsee_zurich_kullg
2017-07-28,G24,0.04,2,zuerichsee_zurich_kullg
2017-07-28,G90,0.04,2,zuerichsee_zurich_kullg
2017-07-28,G198,0.02,1,zuerichsee_zurich_kullg
2017-07-28,G27,7.34,389,zuerichsee_zurich_kullg
2017-07-28,G100,0.04,2,zuerichsee_zurich_kullg
2017-07-28,G208,0.53,28,zuerichsee_zurich_kullg
2017-07-28,G31,0.15,8,zuerichsee_zurich_kullg
2017-07-28,G138,0.02,1,zuerichsee_zurich_kullg
2017-07-28,G34,0.17,9,zuerichsee_zurich_kullg
2017-07-28,G155,0.04,2,zuerichsee_zurich_kullg
2017-07-28,G7,0.04,2,zuerichsee_zurich_kullg
2017-07-28,G67,0.04,2,zuerichsee_zurich_kullg
2017-07-28,G165,0.02,1,zuerichsee_zurich_kullg
2017-07-28,G23,0.21,11,zuerichsee_zurich_kullg
2017-07-28,G87,0.08,4,zuerichsee_zurich_kullg
2017-07-28,G178,0.58,31,zuerichsee_zurich_kullg
2017-07-28,G26,0.06,3,zuerichsee_zurich_kullg
2017-07-28,G96,0.23,12,zuerichsee_zurich_kullg
2017-07-28,G204,0.04,2,zuerichsee_zurich_kullg
2017-07-28,G30,1.79,95,zuerichsee_zurich_kullg
2017-07-28,G137,0.02,1,zuerichsee_zurich_kullg
2017-07-28,G213,0.19,10,zuerichsee_zurich_kullg
2017-06-27,G30,0.6,32,zuerichsee_zurich_kullg
2017-06-27,G131,0.04,2,zuerichsee_zurich_kullg
2017-06-27,G203,0.02,1,zuerichsee_zurich_kullg
2017-06-27,G34,0.08,4,zuerichsee_zurich_kullg
2017-06-27,G144,0.06,3,zuerichsee_zurich_kullg
2017-06-27,G66,0.04,2,zuerichsee_zurich_kullg
2017-06-27,G158,0.34,18,zuerichsee_zurich_kullg
2017-06-27,G4,0.26,14,zuerichsee_zurich_kullg
2017-06-27,G80,0.02,1,zuerichsee_zurich_kullg
2017-06-27,G167,0.02,1,zuerichsee_zurich_kullg
2017-06-27,G23,0.19,10,zuerichsee_zurich_kullg
2017-06-27,G95,0.09,5,zuerichsee_zurich_kullg
2017-06-27,G176,0.02,1,zuerichsee_zurich_kullg
2017-06-27,G27,4.87,258,zuerichsee_zurich_kullg
2017-06-27,G125,0.11,6,zuerichsee_zurich_kullg
2017-06-27,G200,0.04,2,zuerichsee_zurich_kullg
2017-06-27,G33,0.06,3,zuerichsee_zurich_kullg
2017-06-27,G138,0.06,3,zuerichsee_zurich_kullg
2017-06-27,G211,0.13,7,zuerichsee_zurich_kullg
2017-06-27,G49,0.02,1,zuerichsee_zurich_kullg
2017-06-27,G156,0.43,23,zuerichsee_zurich_kullg
2017-06-27,G79,0.28,15,zuerichsee_zurich_kullg
2017-06-27,G165,0.09,5,zuerichsee_zurich_kullg
2017-06-27,G21,0.19,10,zuerichsee_zurich_kullg
2017-06-27,G87,0.04,2,zuerichsee_zurich_kullg
2017-06-27,G175,0.04,2,zuerichsee_zurich_kullg
2017-06-27,G26,0.02,1,zuerichsee_zurich_kullg
2017-06-27,G101,0.02,1,zuerichsee_zurich_kullg
2017-06-27,G178,0.3,16,zuerichsee_zurich_kullg
2017-06-27,G31,0.08,4,zuerichsee_zurich_kullg
2017-06-27,G133,0.02,1,zuerichsee_zurich_kullg
2017-06-27,G208,3.21,170,zuerichsee_zurich_kullg
2017-06-27,G35,0.09,5,zuerichsee_zurich_kullg
2017-06-27,G152,0.02,1,zuerichsee_zurich_kullg
2017-06-27,G67,0.68,36,zuerichsee_zurich_kullg
2017-06-27,G159,0.06,3,zuerichsee_zurich_kullg
2017-06-27,G10,0.02,1,zuerichsee_zurich_kullg
2017-06-27,G82,0.04,2,zuerichsee_zurich_kullg
2017-06-27,G171,0.06,3,zuerichsee_zurich_kullg
2017-06-27,G24,0.02,1,zuerichsee_zurich_kullg
2017-06-27,G96,0.02,1,zuerichsee_zurich_kullg
2017-06-27,G177,0.11,6,zuerichsee_zurich_kullg
2017-05-30,G30,1.85,98,zuerichsee_zurich_kullg
2017-05-30,G159,0.02,1,zuerichsee_zurich_kullg
2017-05-30,G34,0.06,3,zuerichsee_zurich_kullg
2017-05-30,G177,0.08,4,zuerichsee_zurich_kullg
2017-05-30,G95,0.06,3,zuerichsee_zurich_kullg
2017-05-30,G200,0.06,3,zuerichsee_zurich_kullg
2017-05-30,G8,0.02,1,zuerichsee_zurich_kullg
2017-05-30,G126,0.02,1,zuerichsee_zurich_kullg
2017-05-30,G23,0.06,3,zuerichsee_zurich_kullg
2017-05-30,G152,0.11,6,zuerichsee_zurich_kullg
2017-05-30,G27,6.79,360,zuerichsee_zurich_kullg
2017-05-30,G158,0.04,2,zuerichsee_zurich_kullg
2017-05-30,G33,0.09,5,zuerichsee_zurich_kullg
2017-05-30,G175,0.06,3,zuerichsee_zurich_kullg
2017-05-30,G79,0.38,20,zuerichsee_zurich_kullg
2017-05-30,G198,0.09,5,zuerichsee_zurich_kullg
2017-05-30,G7,0.02,1,zuerichsee_zurich_kullg
2017-05-30,G125,0.3,16,zuerichsee_zurich_kullg
2017-05-30,G211,0.08,4,zuerichsee_zurich_kullg
2017-05-30,G21,0.11,6,zuerichsee_zurich_kullg
2017-05-30,G144,0.02,1,zuerichsee_zurich_kullg
2017-05-30,G25,0.57,30,zuerichsee_zurich_kullg
2017-05-30,G156,0.25,13,zuerichsee_zurich_kullg
2017-05-30,G31,0.09,5,zuerichsee_zurich_kullg
2017-05-30,G165,0.02,1,zuerichsee_zurich_kullg
2017-05-30,G35,0.13,7,zuerichsee_zurich_kullg
2017-05-30,G178,0.3,16,zuerichsee_zurich_kullg
2017-05-30,G4,0.17,9,zuerichsee_zurich_kullg
2017-05-30,G96,0.02,1,zuerichsee_zurich_kullg
2017-05-30,G208,0.94,50,zuerichsee_zurich_kullg
2017-05-30,G10,0.08,4,zuerichsee_zurich_kullg
2017-05-30,G137,0.02,1,zuerichsee_zurich_kullg
2017-05-30,G24,0.02,1,zuerichsee_zurich_kullg
2017-05-30,G153,0.02,1,zuerichsee_zurich_kullg
2017-04-15,G28,0.02,1,zuerichsee_zurich_kullg
2017-04-15,G171,0.02,1,zuerichsee_zurich_kullg
2017-04-15,G33,0.13,7,zuerichsee_zurich_kullg
2017-04-15,G198,0.04,2,zuerichsee_zurich_kullg
2017-04-15,G4,0.06,3,zuerichsee_zurich_kullg
2017-04-15,G67,0.02,1,zuerichsee_zurich_kullg
2017-04-15,G211,0.04,2,zuerichsee_zurich_kullg
2017-04-15,G13,0.02,1,zuerichsee_zurich_kullg
2017-04-15,G101,0.02,1,zuerichsee_zurich_kullg
2017-04-15,G24,0.02,1,zuerichsee_zurich_kullg
2017-04-15,G152,0.11,6,zuerichsee_zurich_kullg
2017-04-15,G27,2.02,107,zuerichsee_zurich_kullg
2017-04-15,G165,0.15,8,zuerichsee_zurich_kullg
2017-04-15,G31,0.06,3,zuerichsee_zurich_kullg
2017-04-15,G178,0.11,6,zuerichsee_zurich_kullg
2017-04-15,G3,0.02,1,zuerichsee_zurich_kullg
2017-04-15,G35,0.02,1,zuerichsee_zurich_kullg
2017-04-15,G208,0.43,23,zuerichsee_zurich_kullg
2017-04-15,G10,0.02,1,zuerichsee_zurich_kullg
2017-04-15,G82,0.08,4,zuerichsee_zurich_kullg
2017-04-15,G23,0.02,1,zuerichsee_zurich_kullg
2017-04-15,G137,0.04,2,zuerichsee_zurich_kullg
2017-04-15,G26,0.02,1,zuerichsee_zurich_kullg
2017-04-15,G159,0.02,1,zuerichsee_zurich_kullg
2017-04-15,G30,0.28,15,zuerichsee_zurich_kullg
2017-04-15,G175,0.08,4,zuerichsee_zurich_kullg
2017-04-15,G34,0.13,7,zuerichsee_zurich_kullg
2017-04-15,G200,0.02,1,zuerichsee_zurich_kullg
2017-04-15,G7,0.06,3,zuerichsee_zurich_kullg
2017-04-15,G79,0.17,9,zuerichsee_zurich_kullg
2017-04-15,G21,0.11,6,zuerichsee_zurich_kullg
2017-04-15,G125,0.04,2,zuerichsee_zurich_kullg
2017-04-15,G25,0.11,6,zuerichsee_zurich_kullg
2017-04-15,G156,0.36,19,zuerichsee_zurich_kullg
2018-03-29,G21,0.03,1,birs_reinach_dinuccin
2018-03-29,G79,0.03,1,birs_reinach_dinuccin
2018-03-29,G158,0.03,1,birs_reinach_dinuccin
2018-03-29,G7,0.03,1,birs_reinach_dinuccin
2018-03-29,G30,0.03,1,birs_reinach_dinuccin
2018-03-29,G151,0.03,1,birs_reinach_dinuccin
2018-03-29,G4,0.06,2,birs_reinach_dinuccin
2018-03-29,G27,0.25,9,birs_reinach_dinuccin
2018-03-29,G145,0.06,2,birs_reinach_dinuccin
2018-03-29,G178,0.06,2,birs_reinach_dinuccin
2018-01-31,G177,0.08,3,birs_reinach_dinuccin
2018-01-31,G199,0.03,1,birs_reinach_dinuccin
2018-01-31,G7,0.03,1,birs_reinach_dinuccin
2018-01-31,G27,0.56,20,birs_reinach_dinuccin
2018-01-31,G79,0.11,4,birs_reinach_dinuccin
2018-01-31,G128,0.03,1,birs_reinach_dinuccin
2018-01-31,G167,0.11,4,birs_reinach_dinuccin
2018-01-31,G198,0.06,2,birs_reinach_dinuccin
2018-01-31,G4,0.19,7,birs_reinach_dinuccin
2018-01-31,G26,0.03,1,birs_reinach_dinuccin
2018-01-31,G67,0.19,7,birs_reinach_dinuccin
2018-01-31,G125,0.03,1,birs_reinach_dinuccin
2018-01-31,G158,0.08,3,birs_reinach_dinuccin
2018-01-31,G178,0.11,4,birs_reinach_dinuccin
2018-01-31,G21,0.06,2,birs_reinach_dinuccin
2018-01-31,G30,0.06,2,birs_reinach_dinuccin
2018-01-31,G96,0.11,4,birs_reinach_dinuccin
2018-01-31,G156,0.11,4,birs_reinach_dinuccin
2017-12-27,G178,0.14,5,birs_reinach_dinuccin
2017-12-27,G10,0.03,1,birs_reinach_dinuccin
2017-12-27,G30,0.08,3,birs_reinach_dinuccin
2017-12-27,G96,0.56,20,birs_reinach_dinuccin
2017-12-27,G177,0.08,3,birs_reinach_dinuccin
2017-12-27,G27,0.31,11,birs_reinach_dinuccin
2017-12-27,G79,0.14,5,birs_reinach_dinuccin
2017-12-27,G175,0.03,1,birs_reinach_dinuccin
2017-12-27,G208,0.14,5,birs_reinach_dinuccin
2017-12-27,G21,0.03,1,birs_reinach_dinuccin
2017-12-27,G67,0.56,20,birs_reinach_dinuccin
2017-12-27,G126,0.03,1,birs_reinach_dinuccin
2017-08-25,G124,0.03,1,birs_reinach_dinuccin
2017-08-25,G178,0.22,8,birs_reinach_dinuccin
2017-08-25,G26,0.03,1,birs_reinach_dinuccin
2017-08-25,G67,0.11,4,birs_reinach_dinuccin
